,user,drinks_type,order_time,menudf_index
7960,user265,,16,24
7961,user265,Smoothie,17,24
7962,user265,Juice,10,24
7963,user265,Juice,11,13
7964,user265,Smoothie,10,7
7965,user265,Water,20,23
7966,user265,Smoothie,11,4
7967,user265,Smoothie,13,14
7968,user265,Tea,20,2
7969,user265,Smoothie,21,14
7970,user438,Water,22,9
7971,user438,Water,11,0
7972,user438,Juice,21,15
7973,user438,Smoothie,15,19
7974,user438,Tea,21,20
7975,user438,Coffee,21,0
7976,user438,,22,9
7977,user438,Water,16,0
7978,user438,Tea,21,10
7979,user438,Water,13,6
7980,user480,Coffee,17,23
7981,user480,Water,15,20
7982,user480,Juice,11,10
7983,user480,Coffee,10,13
7984,user480,Juice,12,17
7985,user480,Coffee,21,11
7986,user480,Smoothie,11,13
7987,user480,Tea,16,6
7988,user480,Juice,18,18
7989,user480,Water,14,22
7990,user308,Tea,18,24
7991,user308,Smoothie,22,23
7992,user308,Smoothie,13,7
7993,user308,Juice,19,23
7994,user308,Juice,18,21
7995,user308,,22,1
7996,user308,,20,7
7997,user308,Tea,14,25
7998,user308,Tea,20,17
7999,user308,Tea,14,2
8000,user16,Juice,10,8
8001,user16,Smoothie,9,6
8002,user16,Smoothie,14,3
8003,user16,Tea,22,20
8004,user16,Coffee,22,14
8005,user16,Water,12,23
8006,user16,Juice,15,12
8007,user16,,9,8
8008,user16,Smoothie,14,18
8009,user16,Tea,17,19
8010,user89,Water,11,7
8011,user89,Coffee,17,11
8012,user89,,12,18
8013,user89,Tea,21,10
8014,user89,,10,10
8015,user89,Coffee,9,23
8016,user89,Water,22,24
8017,user89,Coffee,14,0
8018,user89,Coffee,20,20
8019,user89,Water,12,14
8020,user248,Coffee,14,11
8021,user248,Water,16,6
8022,user248,Tea,21,11
8023,user248,,9,15
8024,user248,Coffee,19,12
8025,user248,,18,9
8026,user248,,16,12
8027,user248,Juice,13,5
8028,user248,Coffee,22,18
8029,user248,,10,20
8030,user14,Smoothie,11,21
8031,user14,Water,13,17
8032,user14,Tea,9,10
8033,user14,Water,22,10
8034,user14,,20,24
8035,user14,Coffee,15,25
8036,user14,Tea,10,6
8037,user14,Juice,16,21
8038,user14,,20,17
8039,user14,,15,1
8040,user401,Tea,10,24
8041,user401,Water,21,17
8042,user401,,20,25
8043,user401,,14,3
8044,user401,Water,18,23
8045,user401,Coffee,14,6
8046,user401,Tea,15,13
8047,user401,Tea,11,3
8048,user401,Coffee,22,1
8049,user401,Smoothie,22,0
8050,user361,Coffee,21,16
8051,user361,Juice,22,10
8052,user361,Smoothie,15,3
8053,user361,Tea,19,10
8054,user361,Water,15,11
8055,user361,,14,4
8056,user361,Smoothie,10,15
8057,user361,Tea,21,16
8058,user361,Water,16,16
8059,user361,Juice,19,3
8060,user238,Juice,13,5
8061,user238,Coffee,20,4
8062,user238,Tea,19,5
8063,user238,Coffee,16,17
8064,user238,,20,15
8065,user238,Water,17,19
8066,user238,Water,18,6
8067,user238,Smoothie,14,24
8068,user238,,14,24
8069,user238,,15,15
8070,user323,Water,12,21
8071,user323,Coffee,22,16
8072,user323,Tea,21,13
8073,user323,Coffee,11,3
8074,user323,Juice,16,24
8075,user323,,20,6
8076,user323,Juice,12,15
8077,user323,Juice,20,2
8078,user323,Coffee,19,21
8079,user323,Juice,21,14
8080,user404,Tea,10,15
8081,user404,Coffee,9,23
8082,user404,Smoothie,12,8
8083,user404,Water,9,2
8084,user404,Tea,16,20
8085,user404,,19,14
8086,user404,Juice,11,20
8087,user404,Water,10,24
8088,user404,Smoothie,22,8
8089,user404,Smoothie,9,19
8090,user130,Smoothie,9,14
8091,user130,Water,16,25
8092,user130,,12,6
8093,user130,,12,18
8094,user130,,18,21
8095,user130,Water,16,21
8096,user130,Tea,19,9
8097,user130,Tea,10,21
8098,user130,Coffee,13,24
8099,user130,Juice,19,15
8100,user41,Juice,11,25
8101,user41,Juice,12,13
8102,user41,Tea,22,19
8103,user41,Coffee,16,10
8104,user41,Smoothie,9,16
8105,user41,Coffee,10,8
8106,user41,Water,20,16
8107,user41,Smoothie,9,18
8108,user41,,9,22
8109,user41,Juice,20,14
8110,user454,Tea,21,24
8111,user454,Smoothie,12,22
8112,user454,Smoothie,16,11
8113,user454,Juice,15,18
8114,user454,,22,11
8115,user454,Tea,13,11
8116,user454,Smoothie,22,16
8117,user454,Water,20,10
8118,user454,Tea,10,24
8119,user454,Tea,12,25
8120,user106,Coffee,9,4
8121,user106,Smoothie,16,0
8122,user106,Smoothie,20,1
8123,user106,,11,6
8124,user106,Coffee,16,18
8125,user106,Juice,15,8
8126,user106,Coffee,20,7
8127,user106,Smoothie,14,13
8128,user106,Tea,22,11
8129,user106,,16,21
8130,user490,Coffee,16,15
8131,user490,Juice,20,10
8132,user490,Water,21,9
8133,user490,,22,23
8134,user490,Coffee,16,10
8135,user490,Tea,11,13
8136,user490,,14,0
8137,user490,Coffee,22,12
8138,user490,Coffee,9,8
8139,user490,Coffee,16,0
8140,user109,Juice,19,4
8141,user109,Smoothie,10,0
8142,user109,Water,18,22
8143,user109,Water,14,21
8144,user109,,19,18
8145,user109,Juice,13,10
8146,user109,Tea,18,5
8147,user109,Coffee,16,2
8148,user109,,17,1
8149,user109,Coffee,10,10
8150,user252,Juice,13,9
8151,user252,Smoothie,17,19
8152,user252,Water,20,25
8153,user252,,14,25
8154,user252,Water,10,25
8155,user252,Juice,17,5
8156,user252,Smoothie,11,11
8157,user252,Water,21,11
8158,user252,Tea,22,22
8159,user252,,18,12
8160,user444,,10,10
8161,user444,Juice,12,3
8162,user444,Coffee,22,23
8163,user444,Smoothie,22,7
8164,user444,Coffee,11,11
8165,user444,Coffee,9,14
8166,user444,Smoothie,16,0
8167,user444,,22,10
8168,user444,Water,19,6
8169,user444,,16,15
8170,user189,Juice,20,24
8171,user189,Tea,19,12
8172,user189,Juice,19,3
8173,user189,Coffee,19,6
8174,user189,Tea,9,7
8175,user189,Coffee,15,21
8176,user189,Smoothie,22,22
8177,user189,Smoothie,21,23
8178,user189,Tea,16,7
8179,user189,Tea,21,14
8180,user251,,12,8
8181,user251,Tea,15,20
8182,user251,,17,0
8183,user251,Juice,15,15
8184,user251,Tea,20,7
8185,user251,Water,14,10
8186,user251,Smoothie,9,24
8187,user251,,11,14
8188,user251,Water,12,20
8189,user251,Coffee,13,13
8190,user135,,19,25
8191,user135,,21,21
8192,user135,Water,17,19
8193,user135,Tea,16,4
8194,user135,Water,13,21
8195,user135,Coffee,21,13
8196,user135,Water,21,3
8197,user135,Smoothie,16,0
8198,user135,,13,5
8199,user135,Smoothie,18,25
8200,user235,Water,18,12
8201,user235,Water,12,12
8202,user235,Tea,21,2
8203,user235,,21,20
8204,user235,,17,6
8205,user235,Smoothie,13,3
8206,user235,Water,17,25
8207,user235,,9,8
8208,user235,Water,14,25
8209,user235,Water,20,11
8210,user84,Juice,21,4
8211,user84,Coffee,21,21
8212,user84,,17,20
8213,user84,Juice,18,10
8214,user84,Juice,14,14
8215,user84,,12,23
8216,user84,Water,20,14
8217,user84,Juice,20,4
8218,user84,Tea,17,21
8219,user84,Water,10,8
8220,user121,Water,14,19
8221,user121,Tea,14,14
8222,user121,Tea,21,25
8223,user121,Tea,13,9
8224,user121,Smoothie,22,11
8225,user121,Coffee,22,4
8226,user121,,11,1
8227,user121,Tea,11,5
8228,user121,Tea,13,8
8229,user121,,15,16
8230,user319,,19,17
8231,user319,Smoothie,21,5
8232,user319,Coffee,19,21
8233,user319,,13,23
8234,user319,Juice,16,1
8235,user319,Tea,10,24
8236,user319,Tea,17,24
8237,user319,Tea,11,23
8238,user319,,13,24
8239,user319,Coffee,22,2
8240,user3,Coffee,16,4
8241,user3,Tea,19,14
8242,user3,Smoothie,11,17
8243,user3,Water,20,8
8244,user3,,21,20
8245,user3,Tea,19,25
8246,user3,Tea,12,2
8247,user3,Juice,11,2
8248,user3,Juice,15,7
8249,user3,Tea,12,8
8250,user490,Coffee,16,3
8251,user490,Water,17,12
8252,user490,Tea,14,17
8253,user490,Juice,15,18
8254,user490,Water,13,7
8255,user490,Water,15,16
8256,user490,Juice,21,2
8257,user490,Coffee,19,23
8258,user490,Coffee,18,24
8259,user490,Water,12,14
8260,user308,Juice,12,15
8261,user308,Water,18,10
8262,user308,Tea,15,5
8263,user308,Smoothie,15,7
8264,user308,,14,6
8265,user308,Smoothie,14,11
8266,user308,Juice,12,1
8267,user308,Coffee,16,23
8268,user308,Tea,9,8
8269,user308,Juice,16,2
8270,user330,,11,2
8271,user330,Coffee,13,10
8272,user330,Water,14,20
8273,user330,,11,18
8274,user330,,14,12
8275,user330,,11,9
8276,user330,Tea,17,10
8277,user330,Juice,13,1
8278,user330,Water,15,21
8279,user330,,22,18
8280,user130,Tea,14,11
8281,user130,Water,17,0
8282,user130,Water,12,11
8283,user130,Coffee,18,23
8284,user130,,16,11
8285,user130,Juice,22,16
8286,user130,Water,21,2
8287,user130,Juice,15,18
8288,user130,Coffee,20,5
8289,user130,,15,24
8290,user271,Tea,11,6
8291,user271,Smoothie,19,19
8292,user271,Coffee,11,0
8293,user271,Water,17,24
8294,user271,Tea,13,15
8295,user271,Water,13,2
8296,user271,,14,25
8297,user271,Coffee,13,4
8298,user271,Juice,16,19
8299,user271,Water,18,20
8300,user470,Water,20,23
8301,user470,,21,22
8302,user470,,22,19
8303,user470,Smoothie,9,21
8304,user470,Tea,15,17
8305,user470,Smoothie,18,25
8306,user470,Smoothie,20,20
8307,user470,Tea,9,1
8308,user470,Juice,15,19
8309,user470,,12,9
8310,user73,Coffee,17,15
8311,user73,Tea,15,23
8312,user73,Tea,17,7
8313,user73,Tea,20,2
8314,user73,Juice,21,4
8315,user73,Coffee,22,8
8316,user73,Smoothie,16,12
8317,user73,Smoothie,10,3
8318,user73,Juice,11,6
8319,user73,Smoothie,13,9
8320,user187,Tea,10,23
8321,user187,Tea,21,15
8322,user187,Tea,12,23
8323,user187,,15,11
8324,user187,Coffee,19,16
8325,user187,Water,19,19
8326,user187,Coffee,22,17
8327,user187,Tea,13,13
8328,user187,,19,14
8329,user187,Smoothie,18,23
8330,user364,Smoothie,10,16
8331,user364,Tea,10,16
8332,user364,Smoothie,16,5
8333,user364,Coffee,19,3
8334,user364,Water,15,18
8335,user364,Coffee,12,20
8336,user364,Smoothie,18,0
8337,user364,Water,11,1
8338,user364,Water,20,18
8339,user364,Tea,15,1
8340,user68,Water,9,11
8341,user68,Coffee,17,7
8342,user68,Smoothie,22,4
8343,user68,Juice,17,10
8344,user68,Tea,13,15
8345,user68,Coffee,16,17
8346,user68,Tea,19,3
8347,user68,Tea,21,10
8348,user68,Water,17,12
8349,user68,Juice,21,6
8350,user328,Smoothie,16,12
8351,user328,,18,23
8352,user328,Water,13,9
8353,user328,Coffee,9,5
8354,user328,Water,19,9
8355,user328,Juice,20,18
8356,user328,Water,10,17
8357,user328,Juice,13,17
8358,user328,Water,14,2
8359,user328,,22,23
8360,user306,,15,9
8361,user306,,15,1
8362,user306,Smoothie,14,20
8363,user306,Juice,16,14
8364,user306,Coffee,20,25
8365,user306,,12,14
8366,user306,Coffee,17,6
8367,user306,,9,20
8368,user306,Tea,19,19
8369,user306,Smoothie,16,0
8370,user475,Juice,18,16
8371,user475,Water,10,21
8372,user475,Juice,22,9
8373,user475,Smoothie,20,20
8374,user475,Water,20,0
8375,user475,,14,20
8376,user475,,13,9
8377,user475,Smoothie,16,9
8378,user475,,21,25
8379,user475,Juice,19,22
8380,user336,Coffee,13,9
8381,user336,Water,20,5
8382,user336,Tea,10,6
8383,user336,Smoothie,16,10
8384,user336,,18,19
8385,user336,,22,25
8386,user336,Tea,10,15
8387,user336,Smoothie,19,18
8388,user336,Coffee,9,5
8389,user336,Smoothie,10,10
8390,user284,Coffee,22,19
8391,user284,Juice,13,24
8392,user284,,18,17
8393,user284,,19,20
8394,user284,,14,3
8395,user284,Water,22,11
8396,user284,Water,22,24
8397,user284,Coffee,19,19
8398,user284,Water,17,8
8399,user284,,9,2
8400,user269,,18,18
8401,user269,Coffee,17,1
8402,user269,Water,13,4
8403,user269,Smoothie,15,20
8404,user269,,11,24
8405,user269,Coffee,21,10
8406,user269,Water,9,8
8407,user269,Coffee,16,20
8408,user269,Smoothie,20,23
8409,user269,Water,21,12
8410,user436,Tea,17,13
8411,user436,,18,18
8412,user436,Water,13,5
8413,user436,Coffee,20,3
8414,user436,Tea,14,2
8415,user436,Tea,11,22
8416,user436,Water,10,7
8417,user436,Smoothie,21,16
8418,user436,Juice,10,14
8419,user436,Juice,9,4
8420,user450,Water,20,13
8421,user450,Water,14,3
8422,user450,Coffee,19,6
8423,user450,Water,14,25
8424,user450,Tea,21,24
8425,user450,Tea,17,7
8426,user450,Juice,20,17
8427,user450,Coffee,15,13
8428,user450,,10,7
8429,user450,,11,24
8430,user35,Tea,22,24
8431,user35,,10,25
8432,user35,Tea,11,17
8433,user35,Coffee,20,3
8434,user35,Smoothie,9,0
8435,user35,Tea,22,8
8436,user35,Water,14,18
8437,user35,Juice,15,15
8438,user35,Juice,19,10
8439,user35,Smoothie,19,16
8440,user70,Coffee,13,23
8441,user70,,9,16
8442,user70,,11,24
8443,user70,Coffee,17,13
8444,user70,Coffee,15,6
8445,user70,Coffee,22,20
8446,user70,Juice,16,21
8447,user70,Water,10,19
8448,user70,Juice,13,22
8449,user70,Tea,18,9
8450,user366,Water,12,16
8451,user366,Water,12,20
8452,user366,Tea,20,17
8453,user366,Smoothie,22,1
8454,user366,,20,16
8455,user366,,9,0
8456,user366,Smoothie,11,4
8457,user366,,13,22
8458,user366,Tea,12,1
8459,user366,Coffee,9,16
8460,user153,Coffee,17,5
8461,user153,,20,21
8462,user153,Coffee,9,21
8463,user153,,15,19
8464,user153,Water,15,9
8465,user153,Juice,21,22
8466,user153,Tea,22,21
8467,user153,Tea,13,5
8468,user153,,10,0
8469,user153,Smoothie,19,9
8470,user402,Smoothie,21,8
8471,user402,Coffee,17,9
8472,user402,Juice,12,3
8473,user402,Tea,14,11
8474,user402,Juice,13,25
8475,user402,Coffee,15,14
8476,user402,,10,5
8477,user402,,22,5
8478,user402,,15,5
8479,user402,Water,19,10
8480,user486,,18,16
8481,user486,Coffee,17,21
8482,user486,Water,22,3
8483,user486,Juice,9,17
8484,user486,Tea,10,7
8485,user486,Coffee,9,22
8486,user486,,18,23
8487,user486,Smoothie,17,8
8488,user486,Coffee,20,5
8489,user486,Juice,11,8
8490,user65,Coffee,20,21
8491,user65,Water,9,12
8492,user65,,14,6
8493,user65,Water,9,25
8494,user65,,10,11
8495,user65,Smoothie,20,8
8496,user65,Tea,15,14
8497,user65,Smoothie,11,1
8498,user65,,16,0
8499,user65,Coffee,10,21
8500,user155,Smoothie,12,5
8501,user155,Juice,14,20
8502,user155,,21,13
8503,user155,Smoothie,19,18
8504,user155,Smoothie,9,25
8505,user155,Water,14,3
8506,user155,Coffee,9,12
8507,user155,Coffee,17,15
8508,user155,Coffee,12,7
8509,user155,Coffee,19,10
8510,user163,,13,13
8511,user163,Coffee,12,4
8512,user163,Coffee,14,22
8513,user163,Water,18,23
8514,user163,Smoothie,16,0
8515,user163,Coffee,12,0
8516,user163,Smoothie,14,6
8517,user163,,9,14
8518,user163,Smoothie,20,13
8519,user163,Coffee,19,16
8520,user343,Water,15,7
8521,user343,,20,22
8522,user343,Smoothie,19,9
8523,user343,Smoothie,13,13
8524,user343,Smoothie,22,5
8525,user343,,21,9
8526,user343,Water,14,24
8527,user343,Coffee,18,25
8528,user343,Tea,15,8
8529,user343,Water,16,0
8530,user332,Smoothie,14,15
8531,user332,Juice,12,8
8532,user332,Water,18,5
8533,user332,Coffee,16,12
8534,user332,Coffee,22,18
8535,user332,Coffee,18,6
8536,user332,Tea,9,2
8537,user332,Smoothie,14,13
8538,user332,Smoothie,21,19
8539,user332,Tea,15,13
8540,user366,Coffee,20,7
8541,user366,Water,10,17
8542,user366,Juice,15,12
8543,user366,Tea,15,7
8544,user366,Juice,12,13
8545,user366,Juice,15,24
8546,user366,,10,23
8547,user366,,17,23
8548,user366,Smoothie,9,4
8549,user366,Smoothie,14,3
8550,user67,Juice,18,18
8551,user67,,10,7
8552,user67,Tea,13,20
8553,user67,Water,17,14
8554,user67,Smoothie,20,11
8555,user67,Juice,22,11
8556,user67,Coffee,12,20
8557,user67,Juice,19,4
8558,user67,Coffee,10,24
8559,user67,,22,11
8560,user31,Juice,21,5
8561,user31,Coffee,19,11
8562,user31,Juice,10,18
8563,user31,Juice,21,5
8564,user31,Coffee,20,18
8565,user31,Tea,10,5
8566,user31,,12,7
8567,user31,Water,9,22
8568,user31,Water,14,25
8569,user31,Smoothie,22,5
8570,user201,Juice,22,16
8571,user201,,11,11
8572,user201,Juice,15,2
8573,user201,Juice,18,24
8574,user201,Tea,14,17
8575,user201,Coffee,15,4
8576,user201,Smoothie,18,1
8577,user201,Coffee,20,5
8578,user201,Juice,16,6
8579,user201,Tea,19,16
8580,user154,,19,25
8581,user154,Tea,20,25
8582,user154,Water,20,10
8583,user154,,16,8
8584,user154,Water,15,7
8585,user154,Tea,19,15
8586,user154,,16,8
8587,user154,Water,22,19
8588,user154,Water,20,11
8589,user154,,13,20
8590,user263,Juice,14,9
8591,user263,Juice,19,8
8592,user263,Water,19,22
8593,user263,Water,11,12
8594,user263,Juice,15,20
8595,user263,Water,18,14
8596,user263,Juice,18,15
8597,user263,,15,0
8598,user263,Tea,11,3
8599,user263,Juice,21,19
8600,user267,Juice,9,8
8601,user267,Tea,22,3
8602,user267,Tea,17,14
8603,user267,Smoothie,22,19
8604,user267,Tea,18,17
8605,user267,Tea,9,18
8606,user267,Smoothie,9,0
8607,user267,,14,6
8608,user267,Water,13,15
8609,user267,Smoothie,10,9
8610,user357,Juice,14,24
8611,user357,Juice,17,22
8612,user357,Coffee,14,1
8613,user357,Juice,11,16
8614,user357,Smoothie,11,4
8615,user357,Tea,11,3
8616,user357,,15,25
8617,user357,Water,16,19
8618,user357,Smoothie,13,23
8619,user357,Coffee,9,24
8620,user204,Water,17,22
8621,user204,,16,16
8622,user204,Smoothie,18,0
8623,user204,Smoothie,22,17
8624,user204,Juice,12,14
8625,user204,Juice,19,18
8626,user204,Coffee,9,19
8627,user204,Water,15,5
8628,user204,Juice,18,14
8629,user204,Juice,20,15
8630,user318,Smoothie,15,3
8631,user318,Coffee,19,3
8632,user318,,20,15
8633,user318,Juice,14,23
8634,user318,Water,16,22
8635,user318,Coffee,17,23
8636,user318,Coffee,22,5
8637,user318,Tea,20,17
8638,user318,Tea,17,24
8639,user318,Smoothie,11,16
8640,user35,,16,0
8641,user35,Smoothie,16,18
8642,user35,Juice,14,1
8643,user35,Coffee,19,7
8644,user35,Smoothie,18,7
8645,user35,Coffee,11,24
8646,user35,Tea,12,17
8647,user35,Tea,21,7
8648,user35,Water,19,6
8649,user35,Tea,19,6
8650,user401,Juice,18,14
8651,user401,Juice,22,10
8652,user401,,18,24
8653,user401,Water,9,12
8654,user401,Coffee,11,0
8655,user401,Tea,17,4
8656,user401,Juice,16,1
8657,user401,Juice,13,6
8658,user401,,12,9
8659,user401,Coffee,19,11
8660,user478,Coffee,19,24
8661,user478,,14,22
8662,user478,Water,21,11
8663,user478,,15,5
8664,user478,Juice,16,11
8665,user478,Coffee,20,16
8666,user478,Tea,9,7
8667,user478,Water,17,3
8668,user478,Smoothie,18,2
8669,user478,Water,14,21
8670,user258,Coffee,14,17
8671,user258,Tea,19,3
8672,user258,Tea,14,4
8673,user258,Smoothie,20,13
8674,user258,Tea,17,24
8675,user258,,11,17
8676,user258,Coffee,14,0
8677,user258,Tea,18,11
8678,user258,Tea,20,3
8679,user258,Coffee,12,2
8680,user65,Tea,20,5
8681,user65,Coffee,22,18
8682,user65,Smoothie,18,19
8683,user65,Coffee,14,14
8684,user65,Coffee,17,9
8685,user65,Coffee,17,11
8686,user65,Juice,22,8
8687,user65,Tea,22,1
8688,user65,Juice,18,5
8689,user65,Smoothie,10,12
8690,user20,Coffee,21,0
8691,user20,,20,24
8692,user20,Juice,18,19
8693,user20,Smoothie,11,10
8694,user20,Water,12,24
8695,user20,Water,15,11
8696,user20,Smoothie,18,0
8697,user20,,15,18
8698,user20,Coffee,11,2
8699,user20,Smoothie,13,15
8700,user427,Tea,12,13
8701,user427,Tea,9,24
8702,user427,Tea,14,20
8703,user427,Juice,21,9
8704,user427,Coffee,15,18
8705,user427,Water,16,1
8706,user427,Coffee,21,23
8707,user427,Coffee,16,16
8708,user427,Coffee,19,4
8709,user427,,18,13
8710,user320,Smoothie,9,2
8711,user320,Juice,10,16
8712,user320,Coffee,10,5
8713,user320,Smoothie,9,13
8714,user320,Tea,21,19
8715,user320,Coffee,14,20
8716,user320,Water,15,4
8717,user320,Tea,20,21
8718,user320,Water,10,2
8719,user320,Tea,17,20
8720,user365,Juice,14,24
8721,user365,Tea,12,21
8722,user365,Water,10,22
8723,user365,Coffee,14,23
8724,user365,Tea,10,1
8725,user365,Water,19,10
8726,user365,Coffee,12,9
8727,user365,Smoothie,12,20
8728,user365,Water,19,17
8729,user365,Juice,11,14
8730,user329,,9,2
8731,user329,,21,19
8732,user329,Coffee,22,4
8733,user329,Smoothie,13,4
8734,user329,,15,25
8735,user329,Smoothie,20,18
8736,user329,,11,20
8737,user329,Juice,22,23
8738,user329,,11,12
8739,user329,Juice,16,8
8740,user76,Smoothie,11,24
8741,user76,,15,18
8742,user76,Smoothie,9,18
8743,user76,Smoothie,20,20
8744,user76,Water,15,13
8745,user76,Coffee,10,21
8746,user76,Smoothie,18,10
8747,user76,Juice,15,12
8748,user76,Tea,20,21
8749,user76,Coffee,21,4
8750,user374,Coffee,15,17
8751,user374,Coffee,13,21
8752,user374,Juice,17,24
8753,user374,,19,19
8754,user374,Water,15,22
8755,user374,,12,22
8756,user374,Water,17,10
8757,user374,Smoothie,16,8
8758,user374,Juice,19,5
8759,user374,,16,14
8760,user491,Smoothie,19,4
8761,user491,Smoothie,15,13
8762,user491,Tea,18,1
8763,user491,Juice,13,1
8764,user491,Smoothie,15,9
8765,user491,Smoothie,19,1
8766,user491,,17,6
8767,user491,Tea,10,8
8768,user491,Juice,12,5
8769,user491,Coffee,14,12
8770,user9,Tea,15,11
8771,user9,Smoothie,21,12
8772,user9,Juice,10,16
8773,user9,Water,18,11
8774,user9,Water,20,0
8775,user9,Smoothie,10,21
8776,user9,Coffee,18,5
8777,user9,Smoothie,16,6
8778,user9,Water,12,9
8779,user9,Tea,10,11
8780,user185,Juice,16,22
8781,user185,Water,10,6
8782,user185,Smoothie,11,24
8783,user185,Tea,16,19
8784,user185,Smoothie,15,20
8785,user185,Juice,12,9
8786,user185,Juice,19,17
8787,user185,Water,21,0
8788,user185,Smoothie,22,10
8789,user185,Water,17,5
8790,user137,Juice,14,11
8791,user137,Tea,19,13
8792,user137,Tea,12,1
8793,user137,Coffee,11,4
8794,user137,Tea,11,15
8795,user137,Water,15,22
8796,user137,Tea,9,21
8797,user137,Smoothie,11,0
8798,user137,Water,15,17
8799,user137,Juice,11,22
8800,user219,Juice,11,0
8801,user219,,10,24
8802,user219,Tea,12,1
8803,user219,Water,14,25
8804,user219,Coffee,21,16
8805,user219,Tea,12,14
8806,user219,Juice,9,2
8807,user219,,12,1
8808,user219,Coffee,17,23
8809,user219,Juice,14,23
8810,user265,,18,16
8811,user265,Coffee,10,5
8812,user265,Tea,18,21
8813,user265,Juice,22,24
8814,user265,Water,11,24
8815,user265,,22,11
8816,user265,Tea,11,17
8817,user265,,20,2
8818,user265,Tea,22,5
8819,user265,Juice,21,2
8820,user437,,19,7
8821,user437,Juice,11,14
8822,user437,Tea,10,8
8823,user437,Smoothie,21,11
8824,user437,Smoothie,18,15
8825,user437,Tea,22,13
8826,user437,,14,10
8827,user437,Smoothie,17,7
8828,user437,Water,18,5
8829,user437,Coffee,14,9
8830,user190,Smoothie,15,10
8831,user190,Coffee,15,11
8832,user190,Smoothie,16,22
8833,user190,,11,5
8834,user190,Smoothie,18,6
8835,user190,Juice,22,20
8836,user190,Water,9,10
8837,user190,Smoothie,11,17
8838,user190,Water,10,15
8839,user190,Juice,16,18
8840,user237,Coffee,21,21
8841,user237,,17,20
8842,user237,,19,22
8843,user237,Water,20,19
8844,user237,Smoothie,14,9
8845,user237,Water,19,7
8846,user237,Smoothie,11,5
8847,user237,Water,21,16
8848,user237,Juice,11,15
8849,user237,Smoothie,22,25
8850,user375,Water,15,13
8851,user375,Water,17,6
8852,user375,Smoothie,18,7
8853,user375,Juice,10,6
8854,user375,,19,24
8855,user375,Water,13,8
8856,user375,Tea,12,24
8857,user375,Juice,11,0
8858,user375,,20,18
8859,user375,Water,16,18
8860,user384,Juice,15,12
8861,user384,Water,13,5
8862,user384,Juice,9,14
8863,user384,Coffee,13,19
8864,user384,Juice,11,18
8865,user384,Smoothie,11,18
8866,user384,Water,15,22
8867,user384,Coffee,15,23
8868,user384,,21,5
8869,user384,Smoothie,17,12
8870,user412,Water,19,18
8871,user412,Coffee,9,25
8872,user412,,14,0
8873,user412,Coffee,9,23
8874,user412,,18,24
8875,user412,Water,21,5
8876,user412,Coffee,21,23
8877,user412,Smoothie,14,11
8878,user412,,22,11
8879,user412,,9,3
8880,user149,,17,4
8881,user149,Juice,10,16
8882,user149,Smoothie,14,12
8883,user149,Water,16,1
8884,user149,Tea,10,21
8885,user149,,18,8
8886,user149,Coffee,15,18
8887,user149,Tea,13,7
8888,user149,Juice,10,15
8889,user149,Coffee,15,9
8890,user165,Smoothie,13,3
8891,user165,Juice,12,12
8892,user165,Smoothie,14,22
8893,user165,Water,11,3
8894,user165,Coffee,10,13
8895,user165,Smoothie,9,1
8896,user165,Coffee,13,4
8897,user165,Juice,21,24
8898,user165,Water,17,23
8899,user165,Tea,12,14
8900,user43,Smoothie,14,17
8901,user43,Juice,15,19
8902,user43,Smoothie,13,0
8903,user43,Juice,10,21
8904,user43,,14,11
8905,user43,Juice,19,9
8906,user43,Tea,14,3
8907,user43,Coffee,10,25
8908,user43,,10,15
8909,user43,Tea,22,14
8910,user423,Water,12,9
8911,user423,Smoothie,9,19
8912,user423,,12,22
8913,user423,Coffee,9,24
8914,user423,Smoothie,19,20
8915,user423,Smoothie,21,12
8916,user423,Tea,20,1
8917,user423,,10,17
8918,user423,Smoothie,12,25
8919,user423,Juice,17,22
8920,user57,Coffee,22,1
8921,user57,Water,22,3
8922,user57,Coffee,18,7
8923,user57,Water,10,21
8924,user57,Smoothie,22,12
8925,user57,Water,9,22
8926,user57,Juice,13,13
8927,user57,Juice,17,9
8928,user57,Juice,11,23
8929,user57,Coffee,11,5
8930,user239,Juice,18,20
8931,user239,Tea,12,3
8932,user239,Juice,18,3
8933,user239,Coffee,19,21
8934,user239,Juice,19,6
8935,user239,Juice,15,18
8936,user239,Water,22,16
8937,user239,Smoothie,21,1
8938,user239,Smoothie,10,5
8939,user239,Water,22,18
8940,user86,Coffee,17,4
8941,user86,Smoothie,10,14
8942,user86,Juice,22,12
8943,user86,Coffee,12,14
8944,user86,Smoothie,12,1
8945,user86,Tea,21,15
8946,user86,,18,24
8947,user86,,19,1
8948,user86,Juice,19,25
8949,user86,,16,16
8950,user426,Tea,19,6
8951,user426,,12,18
8952,user426,,14,22
8953,user426,Coffee,20,6
8954,user426,Coffee,14,8
8955,user426,,10,20
8956,user426,Juice,14,1
8957,user426,Juice,9,20
8958,user426,Juice,20,17
8959,user426,Coffee,17,1
8960,user441,Tea,11,3
8961,user441,Water,14,9
8962,user441,Tea,11,25
8963,user441,Tea,10,2
8964,user441,,16,25
8965,user441,Coffee,18,20
8966,user441,Smoothie,15,6
8967,user441,Coffee,12,0
8968,user441,Tea,11,12
8969,user441,,16,5
8970,user220,Water,9,11
8971,user220,,14,14
